session,condition,list_length,list_index,trial,study_list,recalled_list,rel_correct,init_correct,final_correct,forget_rate
2,constant,19,2,84,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Hermann,DOI,Battig,Bickley",0,0,0,0.8571428571428572
2,constant,19,2,85,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Bickley,Battig,Lorge,Streeter,DOI,Intersample,Paivio,Madigan,Landauer,Tarka,Kucera,Hermann",0,0,0,1.0
2,constant,19,2,86,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Intersample,Kucera,Battig",0,0,0,1.0
2,constant,19,2,87,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Battig,Joelson,Kucera,Intersample,DOI,Bickley",2,0,0,1.0
2,constant,19,2,88,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Paivio,Kucera,Joelson,Tarka,Madigan,Bickley,Thorndike,asymptote,Battig,Landauer,al,emotionality,DOI,bigram",0,0,0,0.7142857142857143
2,constant,19,2,89,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Bickley,Kucera,Battig,DOI,Hermann,Joelson",0,0,0,1.0
2,constant,19,2,90,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Tarka,DOI,Bickley,Lorge,Streeter,Landauer,Madigan,Battig",1,0,0,1.0
2,constant,19,2,91,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Streeter,emotionality,Lorge,Joelson,Battig,Hermann,Intersample,Bickley,DOI",0,0,0,1.0
2,constant,19,2,92,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Madigan,Kucera,Intersample,Bickley,Lorge",1,0,1,1.0
2,constant,19,2,93,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Landauer,Paivio,Bickley,Intersample",0,0,0,0.8
2,constant,19,2,94,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Landauer,Battig,Hermann,Intersample,asymptote,Joelson,al,Tarka,Thorndike",0,0,0,0.6
2,constant,19,2,95,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Bickley,Intersample,DOI,Battig,Kucera,Joelson,Hermann",0,0,0,1.0
2,constant,19,2,96,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Battig,Intersample,DOI,Kucera",0,0,0,0.8571428571428572
2,constant,19,2,97,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Madigan,Bickley,Lorge,Hermann,Battig,Landauer",0,0,0,1.0
2,constant,19,2,98,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","emotionality,Intersample,asymptote,Yuille,Kucera",0,0,0,1.0
2,constant,19,2,99,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Paivio,Intersample,Yuille",0,0,0,0.8
2,constant,19,2,100,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Paivio,Joelson,Battig,Kucera,Bickley,Hermann,DOI,Lorge,Tarka,Intersample,Madigan",0,0,0,0.6666666666666667
2,constant,19,2,101,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,DOI,Bickley,Intersample,Kucera,Streeter",1,0,0,1.0
2,constant,19,2,102,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Intersample,Kucera,Bickley,Hermann,Joelson",0,0,0,1.0
2,constant,19,2,103,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Hermann,Bickley",0,0,0,0.8333333333333334
2,constant,19,2,104,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Bickley,Tarka,Streeter,DOI,Paivio,Landauer,Intersample,Madigan,Kucera,Lorge,Joelson",1,0,0,1.0
2,constant,19,2,105,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Bickley,Madigan,Intersample,Tarka,Hermann,Landauer,Streeter,DOI,Lorge,Kucera",0,0,0,0.9166666666666666
2,constant,19,2,106,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Joelson,Intersample,Battig,Kucera,Bickley",0,0,0,0.9
2,constant,19,2,107,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Intersample,Hermann,Bickley,Joelson,Battig,DOI,Kucera",0,0,0,1.0
2,constant,19,2,108,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Battig,Tarka,Streeter",0,0,0,1.0
2,constant,19,2,109,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Paivio,Bickley,Madigan,Landauer,Tarka",0,0,0,1.0
2,constant,19,2,110,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Joelson,Kucera,Bickley,Intersample,Hermann,Battig",0,0,0,1.0
2,constant,19,2,111,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Hermann,Kucera,DOI,Intersample,Joelson",0,0,0,0.7142857142857143
2,constant,19,2,112,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Streeter,Intersample,Madigan,Landauer",0,0,0,1.0
2,constant,19,2,113,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Thorndike,asymptote,Battig,Bickley,Hermann,Joelson,Streeter,bigram,Landauer,Lorge,Yuille,Tarka,DOI,emotionality,al,Paivio,Madigan",0,0,0,1.0
2,constant,19,2,114,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,DOI,Hermann",0,0,0,1.0
2,constant,19,2,115,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","al,Battig,Paivio",0,0,0,1.0
2,constant,19,2,116,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Joelson,DOI,Hermann,Intersample",0,0,0,1.0
2,constant,19,2,117,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Streeter,Kucera,Battig,Hermann,Lorge,Tarka,DOI,Paivio,Intersample,Joelson,Bickley,Madigan,Landauer",0,0,0,0.8
2,constant,19,2,118,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Landauer,Battig,Lorge,Streeter,Bickley,DOI,Joelson,Tarka,Paivio,Kucera,Intersample,Hermann,Madigan",1,0,0,1.0
2,constant,19,2,119,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Bickley,DOI,Intersample,Hermann",0,0,0,1.0
2,constant,19,2,120,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Hermann,Battig,Bickley,DOI,Intersample,Joelson",0,0,0,0.8
2,constant,19,2,121,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","emotionality,DOI,Thorndike,Hermann,asymptote,Paivio,Intersample,Bickley,Streeter,Kucera,Landauer,bigram",0,0,0,1.0
2,constant,19,2,122,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Tarka,Intersample,Paivio,Lorge,Yuille,Streeter,Kucera,Landauer,al,Thorndike,Battig,Hermann,Bickley,bigram,emotionality,Joelson",0,0,0,1.0
2,constant,19,2,123,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Bickley,DOI,Hermann,Tarka,Battig,Streeter,Paivio,Joelson,Madigan,Landauer,Kucera,Lorge,Intersample",0,0,0,0.9375
2,constant,19,2,124,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,DOI,Joelson",0,0,0,0.9230769230769231
2,constant,19,2,125,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Intersample,Battig,Kucera,Bickley,Hermann,Joelson,DOI",0,0,0,1.0
2,constant,19,2,126,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Tarka,Joelson,Battig",0,0,0,1.0
2,constant,19,2,127,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Landauer,Madigan,Hermann,Streeter",0,0,0,1.0
2,constant,19,2,128,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Yuille,Lorge,DOI,Paivio,Thorndike,Hermann",0,0,0,1.0
2,constant,19,2,129,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Battig,Bickley,Hermann,Intersample,Paivio",0,0,0,1.0
2,constant,19,2,130,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Madigan,DOI,Intersample,Streeter,Hermann,Lorge,Paivio,Joelson",0,0,0,1.0
2,constant,19,2,131,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","asymptote,Paivio,Joelson,Streeter,Tarka,Madigan,Lorge,DOI,Landauer",0,1,0,0.8888888888888888
2,constant,19,2,132,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,DOI,Battig",0,0,0,1.0
2,constant,19,2,133,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Lorge,Landauer,Intersample,Battig",0,0,0,1.0
2,constant,19,2,134,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Madigan,Intersample,Paivio,Landauer,Streeter,Bickley,DOI,Joelson,Lorge",0,0,1,1.0
2,constant,19,2,135,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Landauer,DOI,Lorge,Hermann,Madigan,Intersample,Streeter",0,0,0,1.0
2,constant,19,2,136,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,DOI,Joelson,Bickley",0,0,0,0.8571428571428572
2,constant,19,2,137,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Kucera,Tarka,Hermann,Intersample,Joelson,Bickley,Battig",0,0,0,0.75
2,constant,19,2,138,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Bickley,Battig,Intersample,Hermann,DOI,Kucera",0,0,0,0.8571428571428572
2,constant,19,2,139,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Streeter,Hermann,Joelson,Bickley,Landauer,Lorge,al,Thorndike,emotionality,asymptote,Yuille,Kucera,Paivio,bigram,Intersample,Madigan,DOI,Tarka,Battig",0,0,0,1.0
2,constant,19,2,140,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Joelson,DOI,Intersample,Kucera,Bickley,Battig",0,0,0,1.0
2,constant,19,2,141,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Hermann,Intersample,Bickley,DOI",0,0,0,1.0
2,constant,19,2,142,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Landauer,Streeter,Joelson,Kucera,DOI,Bickley,Lorge,Intersample,Hermann,Tarka,Battig,Paivio,Madigan",1,0,0,0.8
2,constant,19,2,143,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Joelson,Bickley,Hermann,Intersample,Kucera,Battig",0,0,0,1.0
2,constant,19,2,144,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Madigan,Tarka,Kucera,Lorge",0,0,1,1.0
2,constant,19,2,145,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Hermann,Intersample,Madigan,Landauer,Kucera,Battig",0,0,0,1.0
2,constant,19,2,146,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,bigram,Intersample,Madigan,Hermann,DOI,Streeter,Thorndike,Lorge,Yuille,emotionality,Tarka,Landauer,Bickley,Battig,asymptote,Kucera,al,Paivio",2,0,0,1.0
2,constant,19,2,147,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Kucera,Bickley,Intersample",0,0,0,0.9473684210526316
2,constant,19,2,148,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Intersample,Bickley,Paivio",0,0,0,1.0
2,constant,19,2,149,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Paivio,DOI,Battig,Landauer,Intersample,Lorge",0,0,1,1.0
2,constant,19,2,150,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Landauer,Intersample,Yuille,Joelson,al,DOI,Streeter,Kucera,Lorge,bigram,emotionality,Madigan",0,0,0,1.0
2,constant,19,2,151,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Hermann,Intersample,Madigan,Battig,Bickley,DOI,Landauer,Streeter,Paivio,Kucera",0,0,0,1.0
2,constant,19,2,152,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Paivio,Bickley,Streeter,Landauer,Tarka,Hermann,DOI",0,0,0,0.9090909090909091
2,constant,19,2,153,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Hermann,Landauer,Paivio,Intersample,Streeter,Madigan,Joelson,Lorge,Kucera,Tarka,Bickley,DOI",0,0,0,1.0
2,constant,19,2,154,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Joelson,Kucera,Bickley,Intersample",0,0,0,1.0
2,constant,19,2,155,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Madigan,Battig,Thorndike,Bickley,Kucera,Tarka,Hermann,Streeter,bigram",0,0,0,1.0
2,constant,19,2,156,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Madigan,Bickley,Thorndike,Hermann,Kucera,Tarka,al,bigram,emotionality,Yuille,Paivio,Intersample,Joelson,DOI,asymptote,Streeter",0,0,0,0.8888888888888888
2,constant,19,2,157,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","DOI,Hermann,Battig,Kucera,Joelson,Bickley,Intersample",0,0,0,1.0
2,constant,19,2,158,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Intersample,Hermann,Battig",0,0,0,0.7142857142857143
2,constant,19,2,159,"asymptote,yorku,pickList,Kucera,Intersample,pronunciability,et,Battig,al,preprint,DOI,Bickley,Tarka,etal,Madigan,Yuille,emotionality,Thorndike,Lorge","Battig,Streeter,emotionality,Bickley,asymptote,Thorndike,Tarka,Hermann,Intersample,bigram,Paivio,Joelson,Madigan,Lorge,Yuille,Kucera",0,0,0,1.0
2,spin,7,0,0,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","Joelson,Kucera,Intersample,Battig,Hermann,DOI",0,0,0,
2,spin,7,0,1,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","Thorndike,Streeter,Hermann,Landauer",0,0,0,1.0
2,spin,7,0,2,"Battig,Paivio,Lorge,Madigan,Joelson,al,Bickley","Tarka,Battig,Joelson,Streeter,Paivio,Hermann,Madigan",0,0,0,1.0
2,spin,7,0,3,"Paivio,Lorge,Madigan,Joelson,al,Bickley,Battig","Hermann,asymptote,Tarka,Yuille",0,0,0,1.0
2,spin,7,0,4,"Lorge,Madigan,Joelson,al,Bickley,Battig,Paivio","Kucera,DOI,Bickley,Battig,Streeter,Hermann,Paivio",1,0,1,1.0
2,spin,7,0,5,"Madigan,Joelson,al,Bickley,Battig,Paivio,Lorge","Paivio,Kucera,Battig,Madigan,bigram,al,Thorndike",0,0,0,1.0
2,spin,7,0,6,"Joelson,al,Bickley,Battig,Paivio,Lorge,Madigan","Landauer,al,Yuille,bigram,emotionality,Hermann,Intersample",0,0,0,1.0
2,spin,7,0,7,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","DOI,Kucera,Bickley,Hermann",0,0,0,1.0
2,spin,7,0,8,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","Hermann,Kucera,Bickley,Battig",1,0,0,0.5
2,spin,7,0,9,"Battig,Paivio,Lorge,Madigan,Joelson,al,Bickley","Battig,Kucera,Madigan,Paivio,DOI,Intersample,Streeter",0,1,0,0.75
2,spin,7,0,10,"Paivio,Lorge,Madigan,Joelson,al,Bickley,Battig","Streeter,Intersample,DOI,Bickley,Yuille,emotionality,Landauer",0,0,0,1.0
2,spin,7,0,11,"Lorge,Madigan,Joelson,al,Bickley,Battig,Paivio","DOI,Streeter,Battig,Landauer,Tarka",0,0,0,1.0
2,spin,7,0,12,"Madigan,Joelson,al,Bickley,Battig,Paivio,Lorge","Kucera,Hermann,Intersample,Madigan,Paivio",0,0,0,1.0
2,spin,7,0,13,"Joelson,al,Bickley,Battig,Paivio,Lorge,Madigan","Madigan,DOI,Thorndike,al,Streeter,Paivio,Landauer",0,0,0,1.0
2,spin,7,0,14,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","Hermann,Kucera,Joelson,Lorge",0,0,0,1.0
2,spin,7,0,15,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","Streeter,DOI,Battig,Landauer,Tarka,Lorge,Joelson",0,0,0,1.0
2,spin,7,0,16,"Battig,Paivio,Lorge,Madigan,Joelson,al,Bickley","emotionality,Kucera,Yuille,Joelson,Streeter,Battig,Madigan",0,0,0,1.0
2,spin,7,0,17,"Paivio,Lorge,Madigan,Joelson,al,Bickley,Battig","al,Thorndike,Lorge,Bickley,Hermann,Tarka",0,0,0,1.0
2,spin,7,0,18,"Lorge,Madigan,Joelson,al,Bickley,Battig,Paivio","Tarka,Hermann,Kucera",0,0,0,1.0
2,spin,7,0,19,"Madigan,Joelson,al,Bickley,Battig,Paivio,Lorge","Hermann,Kucera,Battig,Intersample",0,0,0,1.0
2,spin,7,0,20,"Joelson,al,Bickley,Battig,Paivio,Lorge,Madigan","Joelson,Intersample,Bickley,Hermann,DOI,Battig,Kucera",0,1,0,1.0
2,spin,7,0,21,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","Landauer,Kucera,Streeter",0,0,0,1.0
2,spin,7,0,22,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","Joelson,Kucera,Streeter,Lorge,Tarka,Bickley",0,0,0,0.33333333333333337
2,spin,7,0,23,"Battig,Paivio,Lorge,Madigan,Joelson,al,Bickley","Battig,Kucera,Hermann,Intersample,DOI,Joelson",0,1,0,0.8333333333333334
2,spin,7,0,24,"Paivio,Lorge,Madigan,Joelson,al,Bickley,Battig","Tarka,Battig,Intersample",0,0,0,1.0
2,spin,7,0,25,"Lorge,Madigan,Joelson,al,Bickley,Battig,Paivio","DOI,Madigan,Joelson,Landauer,Paivio,Battig,Bickley",1,0,0,1.0
2,spin,7,0,26,"Madigan,Joelson,al,Bickley,Battig,Paivio,Lorge","Bickley,Intersample,Battig,Hermann,Joelson,Kucera,DOI",0,0,0,1.0
2,spin,7,0,27,"Joelson,al,Bickley,Battig,Paivio,Lorge,Madigan","Paivio,Intersample,DOI,Joelson,Hermann,Battig,Landauer",0,0,0,0.8571428571428572
2,spin,7,0,28,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","Joelson,DOI,Intersample,Landauer,Lorge,Madigan",1,0,0,1.0
2,spin,7,0,29,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","bigram,Madigan,Paivio",0,0,0,1.0
2,spin,7,0,30,"Battig,Paivio,Lorge,Madigan,Joelson,al,Bickley","Lorge,Thorndike,DOI,Battig,Bickley,al,Kucera",0,0,0,1.0
2,spin,7,0,31,"Paivio,Lorge,Madigan,Joelson,al,Bickley,Battig","Battig,Landauer,Intersample",0,0,0,1.0
2,spin,7,0,32,"Lorge,Madigan,Joelson,al,Bickley,Battig,Paivio","Thorndike,Battig,Intersample,al,Yuille",0,0,0,0.6666666666666667
2,spin,7,0,33,"Madigan,Joelson,al,Bickley,Battig,Paivio,Lorge","DOI,Battig,Bickley,Intersample",0,0,0,0.8
2,spin,7,0,34,"Joelson,al,Bickley,Battig,Paivio,Lorge,Madigan","Battig,Joelson,Kucera",0,0,0,1.0
2,spin,7,0,35,"al,Bickley,Battig,Paivio,Lorge,Madigan,Joelson","Intersample,Paivio,Tarka,Madigan,Hermann,Landauer,Lorge",0,0,0,1.0
2,spin,7,0,36,"Bickley,Battig,Paivio,Lorge,Madigan,Joelson,al","al,Bickley,asymptote,Thorndike,Landauer,DOI,Hermann",0,0,0,1.0
